"","state","district","category","type","date","crimes","total_population","total_gdp","lat","lon"
"1009","Sarawak","All","assault","robbery_solo_unarmed","2016-01-01",76,2738.7,249040.419,2.29011145833333,112.011694791667
"1010","Sarawak","All","assault","robbery_solo_unarmed","2017-01-01",90,2766.3,260391.991,2.29011145833333,112.011694791667
"1011","Sarawak","All","assault","robbery_solo_unarmed","2018-01-01",88,2791.7,266020.16,2.29011145833333,112.011694791667
"1012","Sarawak","All","assault","robbery_solo_unarmed","2019-01-01",139,2806,273499.163,2.29011145833333,112.011694791667
"1013","Sarawak","All","assault","robbery_solo_unarmed","2020-01-01",177,2453.7,255089.997,2.29011145833333,112.011694791667
"1014","Sarawak","All","assault","robbery_solo_unarmed","2021-01-01",58,2465.6,263200.578,2.29011145833333,112.011694791667
"1015","Sarawak","All","assault","robbery_solo_unarmed","2022-01-01",58,2473.5,281453.166,2.29011145833333,112.011694791667
"1016","Sarawak","All","assault","robbery_solo_unarmed","2023-01-01",52,2502.3,284713.775,2.29011145833333,112.011694791667
"1017","Sarawak","All","property","break_in","2016-01-01",1540,2738.7,249040.419,2.29011145833333,112.011694791667
"1018","Sarawak","All","property","break_in","2017-01-01",1314,2766.3,260391.991,2.29011145833333,112.011694791667
"1019","Sarawak","All","property","break_in","2018-01-01",1497,2791.7,266020.16,2.29011145833333,112.011694791667
"1020","Sarawak","All","property","break_in","2019-01-01",1623,2806,273499.163,2.29011145833333,112.011694791667
"1021","Sarawak","All","property","break_in","2020-01-01",1946,2453.7,255089.997,2.29011145833333,112.011694791667
"1022","Sarawak","All","property","break_in","2021-01-01",1163,2465.6,263200.578,2.29011145833333,112.011694791667
"1023","Sarawak","All","property","break_in","2022-01-01",891,2473.5,281453.166,2.29011145833333,112.011694791667
"1024","Sarawak","All","property","break_in","2023-01-01",960,2502.3,284713.775,2.29011145833333,112.011694791667
"1025","Sarawak","All","property","theft_other","2016-01-01",1405,2738.7,249040.419,2.29011145833333,112.011694791667
"1026","Sarawak","All","property","theft_other","2017-01-01",1284,2766.3,260391.991,2.29011145833333,112.011694791667
"1027","Sarawak","All","property","theft_other","2018-01-01",1391,2791.7,266020.16,2.29011145833333,112.011694791667
"1028","Sarawak","All","property","theft_other","2019-01-01",1644,2806,273499.163,2.29011145833333,112.011694791667
"1029","Sarawak","All","property","theft_other","2020-01-01",2065,2453.7,255089.997,2.29011145833333,112.011694791667
"1030","Sarawak","All","property","theft_other","2021-01-01",1876,2465.6,263200.578,2.29011145833333,112.011694791667
"1031","Sarawak","All","property","theft_other","2022-01-01",1421,2473.5,281453.166,2.29011145833333,112.011694791667
"1032","Sarawak","All","property","theft_other","2023-01-01",1390,2502.3,284713.775,2.29011145833333,112.011694791667
"1033","Sarawak","All","property","theft_vehicle_lorry","2016-01-01",174,2738.7,249040.419,2.29011145833333,112.011694791667
"1034","Sarawak","All","property","theft_vehicle_lorry","2017-01-01",75,2766.3,260391.991,2.29011145833333,112.011694791667
"1035","Sarawak","All","property","theft_vehicle_lorry","2018-01-01",53,2791.7,266020.16,2.29011145833333,112.011694791667
"1036","Sarawak","All","property","theft_vehicle_lorry","2019-01-01",61,2806,273499.163,2.29011145833333,112.011694791667
"1037","Sarawak","All","property","theft_vehicle_lorry","2020-01-01",29,2453.7,255089.997,2.29011145833333,112.011694791667
"1038","Sarawak","All","property","theft_vehicle_lorry","2021-01-01",23,2465.6,263200.578,2.29011145833333,112.011694791667
"1039","Sarawak","All","property","theft_vehicle_lorry","2022-01-01",21,2473.5,281453.166,2.29011145833333,112.011694791667
"1040","Sarawak","All","property","theft_vehicle_lorry","2023-01-01",56,2502.3,284713.775,2.29011145833333,112.011694791667
"1041","Sarawak","All","property","theft_vehicle_motorcar","2016-01-01",748,2738.7,249040.419,2.29011145833333,112.011694791667
"1042","Sarawak","All","property","theft_vehicle_motorcar","2017-01-01",574,2766.3,260391.991,2.29011145833333,112.011694791667
"1043","Sarawak","All","property","theft_vehicle_motorcar","2018-01-01",386,2791.7,266020.16,2.29011145833333,112.011694791667
"1044","Sarawak","All","property","theft_vehicle_motorcar","2019-01-01",404,2806,273499.163,2.29011145833333,112.011694791667
"1045","Sarawak","All","property","theft_vehicle_motorcar","2020-01-01",188,2453.7,255089.997,2.29011145833333,112.011694791667
"1046","Sarawak","All","property","theft_vehicle_motorcar","2021-01-01",136,2465.6,263200.578,2.29011145833333,112.011694791667
"1047","Sarawak","All","property","theft_vehicle_motorcar","2022-01-01",278,2473.5,281453.166,2.29011145833333,112.011694791667
"1048","Sarawak","All","property","theft_vehicle_motorcar","2023-01-01",259,2502.3,284713.775,2.29011145833333,112.011694791667
"1049","Sarawak","All","property","theft_vehicle_motorcycle","2016-01-01",2006,2738.7,249040.419,2.29011145833333,112.011694791667
"1050","Sarawak","All","property","theft_vehicle_motorcycle","2017-01-01",2258,2766.3,260391.991,2.29011145833333,112.011694791667
"1051","Sarawak","All","property","theft_vehicle_motorcycle","2018-01-01",1692,2791.7,266020.16,2.29011145833333,112.011694791667
"1052","Sarawak","All","property","theft_vehicle_motorcycle","2019-01-01",1393,2806,273499.163,2.29011145833333,112.011694791667
"1053","Sarawak","All","property","theft_vehicle_motorcycle","2020-01-01",861,2453.7,255089.997,2.29011145833333,112.011694791667
"1054","Sarawak","All","property","theft_vehicle_motorcycle","2021-01-01",503,2465.6,263200.578,2.29011145833333,112.011694791667
"1055","Sarawak","All","property","theft_vehicle_motorcycle","2022-01-01",688,2473.5,281453.166,2.29011145833333,112.011694791667
"1056","Sarawak","All","property","theft_vehicle_motorcycle","2023-01-01",822,2502.3,284713.775,2.29011145833333,112.011694791667
"1057","Selangor","All","assault","causing_injury","2016-01-01",1260,6291.5,563719.496,3.26180109803922,101.460648522876
"1058","Selangor","All","assault","causing_injury","2017-01-01",1108,6380.7,604423.725,3.26180109803922,101.460648522876
"1059","Selangor","All","assault","causing_injury","2018-01-01",993,6475,646461.476,3.26180109803922,101.460648522876
"1060","Selangor","All","assault","causing_injury","2019-01-01",960,6506.1,690075.359,3.26180109803922,101.460648522876
"1061","Selangor","All","assault","causing_injury","2020-01-01",997,6994.4,653563.784,3.26180109803922,101.460648522876
"1062","Selangor","All","assault","causing_injury","2021-01-01",987,7014.7,688227.517,3.26180109803922,101.460648522876
"1063","Selangor","All","assault","causing_injury","2022-01-01",841,7050.3,770400.566,3.26180109803922,101.460648522876
"1064","Selangor","All","assault","causing_injury","2023-01-01",951,7209.7,812188.265,3.26180109803922,101.460648522876
"1065","Selangor","All","assault","murder","2016-01-01",105,6291.5,563719.496,3.26180109803922,101.460648522876
"1066","Selangor","All","assault","murder","2017-01-01",83,6380.7,604423.725,3.26180109803922,101.460648522876
"1067","Selangor","All","assault","murder","2018-01-01",91,6475,646461.476,3.26180109803922,101.460648522876
"1068","Selangor","All","assault","murder","2019-01-01",90,6506.1,690075.359,3.26180109803922,101.460648522876
"1069","Selangor","All","assault","murder","2020-01-01",69,6994.4,653563.784,3.26180109803922,101.460648522876
"1070","Selangor","All","assault","murder","2021-01-01",80,7014.7,688227.517,3.26180109803922,101.460648522876
"1071","Selangor","All","assault","murder","2022-01-01",60,7050.3,770400.566,3.26180109803922,101.460648522876
"1072","Selangor","All","assault","murder","2023-01-01",67,7209.7,812188.265,3.26180109803922,101.460648522876
"1073","Selangor","All","assault","rape","2016-01-01",305,6291.5,563719.496,3.26180109803922,101.460648522876
"1074","Selangor","All","assault","rape","2017-01-01",321,6380.7,604423.725,3.26180109803922,101.460648522876
"1075","Selangor","All","assault","rape","2018-01-01",294,6475,646461.476,3.26180109803922,101.460648522876
"1076","Selangor","All","assault","rape","2019-01-01",346,6506.1,690075.359,3.26180109803922,101.460648522876
"1077","Selangor","All","assault","rape","2020-01-01",341,6994.4,653563.784,3.26180109803922,101.460648522876
"1078","Selangor","All","assault","rape","2021-01-01",320,7014.7,688227.517,3.26180109803922,101.460648522876
"1079","Selangor","All","assault","rape","2022-01-01",354,7050.3,770400.566,3.26180109803922,101.460648522876
"1080","Selangor","All","assault","rape","2023-01-01",375,7209.7,812188.265,3.26180109803922,101.460648522876
"1081","Selangor","All","assault","robbery_gang_armed","2016-01-01",7,6291.5,563719.496,3.26180109803922,101.460648522876
"1082","Selangor","All","assault","robbery_gang_armed","2017-01-01",12,6380.7,604423.725,3.26180109803922,101.460648522876
"1083","Selangor","All","assault","robbery_gang_armed","2018-01-01",11,6475,646461.476,3.26180109803922,101.460648522876
"1084","Selangor","All","assault","robbery_gang_armed","2019-01-01",2,6506.1,690075.359,3.26180109803922,101.460648522876
"1085","Selangor","All","assault","robbery_gang_armed","2020-01-01",1,6994.4,653563.784,3.26180109803922,101.460648522876
"1086","Selangor","All","assault","robbery_gang_armed","2021-01-01",0,7014.7,688227.517,3.26180109803922,101.460648522876
"1087","Selangor","All","assault","robbery_gang_armed","2022-01-01",4,7050.3,770400.566,3.26180109803922,101.460648522876
"1088","Selangor","All","assault","robbery_gang_armed","2023-01-01",10,7209.7,812188.265,3.26180109803922,101.460648522876
"1089","Selangor","All","assault","robbery_gang_unarmed","2016-01-01",4028,6291.5,563719.496,3.26180109803922,101.460648522876
"1090","Selangor","All","assault","robbery_gang_unarmed","2017-01-01",3747,6380.7,604423.725,3.26180109803922,101.460648522876
"1091","Selangor","All","assault","robbery_gang_unarmed","2018-01-01",2314,6475,646461.476,3.26180109803922,101.460648522876
"1092","Selangor","All","assault","robbery_gang_unarmed","2019-01-01",1981,6506.1,690075.359,3.26180109803922,101.460648522876
"1093","Selangor","All","assault","robbery_gang_unarmed","2020-01-01",1126,6994.4,653563.784,3.26180109803922,101.460648522876
"1094","Selangor","All","assault","robbery_gang_unarmed","2021-01-01",1319,7014.7,688227.517,3.26180109803922,101.460648522876
"1095","Selangor","All","assault","robbery_gang_unarmed","2022-01-01",824,7050.3,770400.566,3.26180109803922,101.460648522876
"1096","Selangor","All","assault","robbery_gang_unarmed","2023-01-01",866,7209.7,812188.265,3.26180109803922,101.460648522876
"1097","Selangor","All","assault","robbery_solo_armed","2016-01-01",1,6291.5,563719.496,3.26180109803922,101.460648522876
"1098","Selangor","All","assault","robbery_solo_armed","2017-01-01",2,6380.7,604423.725,3.26180109803922,101.460648522876
"1099","Selangor","All","assault","robbery_solo_armed","2018-01-01",3,6475,646461.476,3.26180109803922,101.460648522876
"1100","Selangor","All","assault","robbery_solo_armed","2019-01-01",4,6506.1,690075.359,3.26180109803922,101.460648522876
"1101","Selangor","All","assault","robbery_solo_armed","2020-01-01",2,6994.4,653563.784,3.26180109803922,101.460648522876
"1102","Selangor","All","assault","robbery_solo_armed","2021-01-01",0,7014.7,688227.517,3.26180109803922,101.460648522876
"1103","Selangor","All","assault","robbery_solo_armed","2022-01-01",3,7050.3,770400.566,3.26180109803922,101.460648522876
"1104","Selangor","All","assault","robbery_solo_armed","2023-01-01",7,7209.7,812188.265,3.26180109803922,101.460648522876
"1105","Selangor","All","assault","robbery_solo_unarmed","2016-01-01",905,6291.5,563719.496,3.26180109803922,101.460648522876
"1106","Selangor","All","assault","robbery_solo_unarmed","2017-01-01",1197,6380.7,604423.725,3.26180109803922,101.460648522876
"1107","Selangor","All","assault","robbery_solo_unarmed","2018-01-01",952,6475,646461.476,3.26180109803922,101.460648522876
"1108","Selangor","All","assault","robbery_solo_unarmed","2019-01-01",919,6506.1,690075.359,3.26180109803922,101.460648522876
"1109","Selangor","All","assault","robbery_solo_unarmed","2020-01-01",1703,6994.4,653563.784,3.26180109803922,101.460648522876
"1110","Selangor","All","assault","robbery_solo_unarmed","2021-01-01",1099,7014.7,688227.517,3.26180109803922,101.460648522876
"1111","Selangor","All","assault","robbery_solo_unarmed","2022-01-01",734,7050.3,770400.566,3.26180109803922,101.460648522876
"1112","Selangor","All","assault","robbery_solo_unarmed","2023-01-01",677,7209.7,812188.265,3.26180109803922,101.460648522876
"1113","Selangor","All","property","break_in","2016-01-01",5497,6291.5,563719.496,3.26180109803922,101.460648522876
"1114","Selangor","All","property","break_in","2017-01-01",4133,6380.7,604423.725,3.26180109803922,101.460648522876
"1115","Selangor","All","property","break_in","2018-01-01",3515,6475,646461.476,3.26180109803922,101.460648522876
"1116","Selangor","All","property","break_in","2019-01-01",3679,6506.1,690075.359,3.26180109803922,101.460648522876
"1117","Selangor","All","property","break_in","2020-01-01",3025,6994.4,653563.784,3.26180109803922,101.460648522876
"1118","Selangor","All","property","break_in","2021-01-01",2801,7014.7,688227.517,3.26180109803922,101.460648522876
"1119","Selangor","All","property","break_in","2022-01-01",2415,7050.3,770400.566,3.26180109803922,101.460648522876
"1120","Selangor","All","property","break_in","2023-01-01",2713,7209.7,812188.265,3.26180109803922,101.460648522876
"1121","Selangor","All","property","theft_other","2016-01-01",5776,6291.5,563719.496,3.26180109803922,101.460648522876
"1122","Selangor","All","property","theft_other","2017-01-01",4091,6380.7,604423.725,3.26180109803922,101.460648522876
"1123","Selangor","All","property","theft_other","2018-01-01",3725,6475,646461.476,3.26180109803922,101.460648522876
"1124","Selangor","All","property","theft_other","2019-01-01",3517,6506.1,690075.359,3.26180109803922,101.460648522876
"1125","Selangor","All","property","theft_other","2020-01-01",3753,6994.4,653563.784,3.26180109803922,101.460648522876
"1126","Selangor","All","property","theft_other","2021-01-01",4420,7014.7,688227.517,3.26180109803922,101.460648522876
"1127","Selangor","All","property","theft_other","2022-01-01",3536,7050.3,770400.566,3.26180109803922,101.460648522876
"1128","Selangor","All","property","theft_other","2023-01-01",3793,7209.7,812188.265,3.26180109803922,101.460648522876
"1129","Selangor","All","property","theft_vehicle_lorry","2016-01-01",1140,6291.5,563719.496,3.26180109803922,101.460648522876
"1130","Selangor","All","property","theft_vehicle_lorry","2017-01-01",844,6380.7,604423.725,3.26180109803922,101.460648522876
"1131","Selangor","All","property","theft_vehicle_lorry","2018-01-01",654,6475,646461.476,3.26180109803922,101.460648522876
"1132","Selangor","All","property","theft_vehicle_lorry","2019-01-01",595,6506.1,690075.359,3.26180109803922,101.460648522876
"1133","Selangor","All","property","theft_vehicle_lorry","2020-01-01",374,6994.4,653563.784,3.26180109803922,101.460648522876
"1134","Selangor","All","property","theft_vehicle_lorry","2021-01-01",302,7014.7,688227.517,3.26180109803922,101.460648522876
"1135","Selangor","All","property","theft_vehicle_lorry","2022-01-01",334,7050.3,770400.566,3.26180109803922,101.460648522876
"1136","Selangor","All","property","theft_vehicle_lorry","2023-01-01",350,7209.7,812188.265,3.26180109803922,101.460648522876
"1137","Selangor","All","property","theft_vehicle_motorcar","2016-01-01",3309,6291.5,563719.496,3.26180109803922,101.460648522876
"1138","Selangor","All","property","theft_vehicle_motorcar","2017-01-01",2586,6380.7,604423.725,3.26180109803922,101.460648522876
"1139","Selangor","All","property","theft_vehicle_motorcar","2018-01-01",2358,6475,646461.476,3.26180109803922,101.460648522876
"1140","Selangor","All","property","theft_vehicle_motorcar","2019-01-01",2204,6506.1,690075.359,3.26180109803922,101.460648522876
"1141","Selangor","All","property","theft_vehicle_motorcar","2020-01-01",1544,6994.4,653563.784,3.26180109803922,101.460648522876
"1142","Selangor","All","property","theft_vehicle_motorcar","2021-01-01",973,7014.7,688227.517,3.26180109803922,101.460648522876
"1143","Selangor","All","property","theft_vehicle_motorcar","2022-01-01",1051,7050.3,770400.566,3.26180109803922,101.460648522876
"1144","Selangor","All","property","theft_vehicle_motorcar","2023-01-01",1032,7209.7,812188.265,3.26180109803922,101.460648522876
"1145","Selangor","All","property","theft_vehicle_motorcycle","2016-01-01",8890,6291.5,563719.496,3.26180109803922,101.460648522876
"1146","Selangor","All","property","theft_vehicle_motorcycle","2017-01-01",7945,6380.7,604423.725,3.26180109803922,101.460648522876
"1147","Selangor","All","property","theft_vehicle_motorcycle","2018-01-01",6510,6475,646461.476,3.26180109803922,101.460648522876
"1148","Selangor","All","property","theft_vehicle_motorcycle","2019-01-01",5503,6506.1,690075.359,3.26180109803922,101.460648522876
"1149","Selangor","All","property","theft_vehicle_motorcycle","2020-01-01",4337,6994.4,653563.784,3.26180109803922,101.460648522876
"1150","Selangor","All","property","theft_vehicle_motorcycle","2021-01-01",2606,7014.7,688227.517,3.26180109803922,101.460648522876
"1151","Selangor","All","property","theft_vehicle_motorcycle","2022-01-01",2869,7050.3,770400.566,3.26180109803922,101.460648522876
"1152","Selangor","All","property","theft_vehicle_motorcycle","2023-01-01",2898,7209.7,812188.265,3.26180109803922,101.460648522876
"1153","Terengganu","All","assault","causing_injury","2016-01-01",167,1183.4,64288.335,5.1377216875,103.05391503125
"1154","Terengganu","All","assault","causing_injury","2017-01-01",130,1208,68138.579,5.1377216875,103.05391503125
"1155","Terengganu","All","assault","causing_injury","2018-01-01",124,1228.3,69641.294,5.1377216875,103.05391503125
"1156","Terengganu","All","assault","causing_injury","2019-01-01",118,1244.5,71951.12,5.1377216875,103.05391503125
"1157","Terengganu","All","assault","causing_injury","2020-01-01",118,1149.4,68039.025,5.1377216875,103.05391503125
"1158","Terengganu","All","assault","causing_injury","2021-01-01",101,1170.7,70436.624,5.1377216875,103.05391503125
"1159","Terengganu","All","assault","causing_injury","2022-01-01",102,1186.6,74690.916,5.1377216875,103.05391503125
"1160","Terengganu","All","assault","causing_injury","2023-01-01",111,1210,76499.908,5.1377216875,103.05391503125
"1161","Terengganu","All","assault","murder","2016-01-01",11,1183.4,64288.335,5.1377216875,103.05391503125
"1162","Terengganu","All","assault","murder","2017-01-01",5,1208,68138.579,5.1377216875,103.05391503125
"1163","Terengganu","All","assault","murder","2018-01-01",2,1228.3,69641.294,5.1377216875,103.05391503125
"1164","Terengganu","All","assault","murder","2019-01-01",1,1244.5,71951.12,5.1377216875,103.05391503125
"1165","Terengganu","All","assault","murder","2020-01-01",3,1149.4,68039.025,5.1377216875,103.05391503125
"1166","Terengganu","All","assault","murder","2021-01-01",4,1170.7,70436.624,5.1377216875,103.05391503125
"1167","Terengganu","All","assault","murder","2022-01-01",4,1186.6,74690.916,5.1377216875,103.05391503125
"1168","Terengganu","All","assault","murder","2023-01-01",6,1210,76499.908,5.1377216875,103.05391503125
"1169","Terengganu","All","assault","rape","2016-01-01",81,1183.4,64288.335,5.1377216875,103.05391503125
"1170","Terengganu","All","assault","rape","2017-01-01",64,1208,68138.579,5.1377216875,103.05391503125
"1171","Terengganu","All","assault","rape","2018-01-01",63,1228.3,69641.294,5.1377216875,103.05391503125
"1172","Terengganu","All","assault","rape","2019-01-01",80,1244.5,71951.12,5.1377216875,103.05391503125
"1173","Terengganu","All","assault","rape","2020-01-01",64,1149.4,68039.025,5.1377216875,103.05391503125
"1174","Terengganu","All","assault","rape","2021-01-01",68,1170.7,70436.624,5.1377216875,103.05391503125
"1175","Terengganu","All","assault","rape","2022-01-01",66,1186.6,74690.916,5.1377216875,103.05391503125
"1176","Terengganu","All","assault","rape","2023-01-01",86,1210,76499.908,5.1377216875,103.05391503125
"1177","Terengganu","All","assault","robbery_gang_armed","2016-01-01",0,1183.4,64288.335,5.1377216875,103.05391503125
"1178","Terengganu","All","assault","robbery_gang_armed","2017-01-01",0,1208,68138.579,5.1377216875,103.05391503125
"1179","Terengganu","All","assault","robbery_gang_armed","2018-01-01",1,1228.3,69641.294,5.1377216875,103.05391503125
"1180","Terengganu","All","assault","robbery_gang_armed","2019-01-01",0,1244.5,71951.12,5.1377216875,103.05391503125
"1181","Terengganu","All","assault","robbery_gang_armed","2020-01-01",0,1149.4,68039.025,5.1377216875,103.05391503125
"1182","Terengganu","All","assault","robbery_gang_armed","2021-01-01",0,1170.7,70436.624,5.1377216875,103.05391503125
"1183","Terengganu","All","assault","robbery_gang_armed","2022-01-01",1,1186.6,74690.916,5.1377216875,103.05391503125
"1184","Terengganu","All","assault","robbery_gang_armed","2023-01-01",0,1210,76499.908,5.1377216875,103.05391503125
"1185","Terengganu","All","assault","robbery_gang_unarmed","2016-01-01",88,1183.4,64288.335,5.1377216875,103.05391503125
"1186","Terengganu","All","assault","robbery_gang_unarmed","2017-01-01",79,1208,68138.579,5.1377216875,103.05391503125
"1187","Terengganu","All","assault","robbery_gang_unarmed","2018-01-01",58,1228.3,69641.294,5.1377216875,103.05391503125
"1188","Terengganu","All","assault","robbery_gang_unarmed","2019-01-01",50,1244.5,71951.12,5.1377216875,103.05391503125
"1189","Terengganu","All","assault","robbery_gang_unarmed","2020-01-01",41,1149.4,68039.025,5.1377216875,103.05391503125
"1190","Terengganu","All","assault","robbery_gang_unarmed","2021-01-01",22,1170.7,70436.624,5.1377216875,103.05391503125
"1191","Terengganu","All","assault","robbery_gang_unarmed","2022-01-01",24,1186.6,74690.916,5.1377216875,103.05391503125
"1192","Terengganu","All","assault","robbery_gang_unarmed","2023-01-01",25,1210,76499.908,5.1377216875,103.05391503125
"1193","Terengganu","All","assault","robbery_solo_armed","2016-01-01",1,1183.4,64288.335,5.1377216875,103.05391503125
"1194","Terengganu","All","assault","robbery_solo_armed","2017-01-01",0,1208,68138.579,5.1377216875,103.05391503125
"1195","Terengganu","All","assault","robbery_solo_armed","2018-01-01",1,1228.3,69641.294,5.1377216875,103.05391503125
"1196","Terengganu","All","assault","robbery_solo_armed","2019-01-01",0,1244.5,71951.12,5.1377216875,103.05391503125
"1197","Terengganu","All","assault","robbery_solo_armed","2020-01-01",0,1149.4,68039.025,5.1377216875,103.05391503125
"1198","Terengganu","All","assault","robbery_solo_armed","2021-01-01",1,1170.7,70436.624,5.1377216875,103.05391503125
"1199","Terengganu","All","assault","robbery_solo_armed","2022-01-01",1,1186.6,74690.916,5.1377216875,103.05391503125
"1200","Terengganu","All","assault","robbery_solo_armed","2023-01-01",1,1210,76499.908,5.1377216875,103.05391503125
"1201","Terengganu","All","assault","robbery_solo_unarmed","2016-01-01",59,1183.4,64288.335,5.1377216875,103.05391503125
"1202","Terengganu","All","assault","robbery_solo_unarmed","2017-01-01",76,1208,68138.579,5.1377216875,103.05391503125
"1203","Terengganu","All","assault","robbery_solo_unarmed","2018-01-01",42,1228.3,69641.294,5.1377216875,103.05391503125
"1204","Terengganu","All","assault","robbery_solo_unarmed","2019-01-01",44,1244.5,71951.12,5.1377216875,103.05391503125
"1205","Terengganu","All","assault","robbery_solo_unarmed","2020-01-01",52,1149.4,68039.025,5.1377216875,103.05391503125
"1206","Terengganu","All","assault","robbery_solo_unarmed","2021-01-01",28,1170.7,70436.624,5.1377216875,103.05391503125
"1207","Terengganu","All","assault","robbery_solo_unarmed","2022-01-01",25,1186.6,74690.916,5.1377216875,103.05391503125
"1208","Terengganu","All","assault","robbery_solo_unarmed","2023-01-01",18,1210,76499.908,5.1377216875,103.05391503125
"1209","Terengganu","All","property","break_in","2016-01-01",452,1183.4,64288.335,5.1377216875,103.05391503125
"1210","Terengganu","All","property","break_in","2017-01-01",456,1208,68138.579,5.1377216875,103.05391503125
"1211","Terengganu","All","property","break_in","2018-01-01",420,1228.3,69641.294,5.1377216875,103.05391503125
"1212","Terengganu","All","property","break_in","2019-01-01",496,1244.5,71951.12,5.1377216875,103.05391503125
"1213","Terengganu","All","property","break_in","2020-01-01",601,1149.4,68039.025,5.1377216875,103.05391503125
"1214","Terengganu","All","property","break_in","2021-01-01",480,1170.7,70436.624,5.1377216875,103.05391503125
"1215","Terengganu","All","property","break_in","2022-01-01",439,1186.6,74690.916,5.1377216875,103.05391503125
"1216","Terengganu","All","property","break_in","2023-01-01",385,1210,76499.908,5.1377216875,103.05391503125
"1217","Terengganu","All","property","theft_other","2016-01-01",455,1183.4,64288.335,5.1377216875,103.05391503125
"1218","Terengganu","All","property","theft_other","2017-01-01",365,1208,68138.579,5.1377216875,103.05391503125
"1219","Terengganu","All","property","theft_other","2018-01-01",420,1228.3,69641.294,5.1377216875,103.05391503125
"1220","Terengganu","All","property","theft_other","2019-01-01",524,1244.5,71951.12,5.1377216875,103.05391503125
"1221","Terengganu","All","property","theft_other","2020-01-01",847,1149.4,68039.025,5.1377216875,103.05391503125
"1222","Terengganu","All","property","theft_other","2021-01-01",596,1170.7,70436.624,5.1377216875,103.05391503125
"1223","Terengganu","All","property","theft_other","2022-01-01",545,1186.6,74690.916,5.1377216875,103.05391503125
"1224","Terengganu","All","property","theft_other","2023-01-01",469,1210,76499.908,5.1377216875,103.05391503125
"1225","Terengganu","All","property","theft_vehicle_lorry","2016-01-01",28,1183.4,64288.335,5.1377216875,103.05391503125
"1226","Terengganu","All","property","theft_vehicle_lorry","2017-01-01",22,1208,68138.579,5.1377216875,103.05391503125
"1227","Terengganu","All","property","theft_vehicle_lorry","2018-01-01",10,1228.3,69641.294,5.1377216875,103.05391503125
"1228","Terengganu","All","property","theft_vehicle_lorry","2019-01-01",13,1244.5,71951.12,5.1377216875,103.05391503125
"1229","Terengganu","All","property","theft_vehicle_lorry","2020-01-01",4,1149.4,68039.025,5.1377216875,103.05391503125
"1230","Terengganu","All","property","theft_vehicle_lorry","2021-01-01",7,1170.7,70436.624,5.1377216875,103.05391503125
"1231","Terengganu","All","property","theft_vehicle_lorry","2022-01-01",10,1186.6,74690.916,5.1377216875,103.05391503125
"1232","Terengganu","All","property","theft_vehicle_lorry","2023-01-01",10,1210,76499.908,5.1377216875,103.05391503125
"1233","Terengganu","All","property","theft_vehicle_motorcar","2016-01-01",203,1183.4,64288.335,5.1377216875,103.05391503125
"1234","Terengganu","All","property","theft_vehicle_motorcar","2017-01-01",146,1208,68138.579,5.1377216875,103.05391503125
"1235","Terengganu","All","property","theft_vehicle_motorcar","2018-01-01",77,1228.3,69641.294,5.1377216875,103.05391503125
"1236","Terengganu","All","property","theft_vehicle_motorcar","2019-01-01",78,1244.5,71951.12,5.1377216875,103.05391503125
"1237","Terengganu","All","property","theft_vehicle_motorcar","2020-01-01",56,1149.4,68039.025,5.1377216875,103.05391503125
"1238","Terengganu","All","property","theft_vehicle_motorcar","2021-01-01",63,1170.7,70436.624,5.1377216875,103.05391503125
"1239","Terengganu","All","property","theft_vehicle_motorcar","2022-01-01",38,1186.6,74690.916,5.1377216875,103.05391503125
"1240","Terengganu","All","property","theft_vehicle_motorcar","2023-01-01",26,1210,76499.908,5.1377216875,103.05391503125
"1241","Terengganu","All","property","theft_vehicle_motorcycle","2016-01-01",949,1183.4,64288.335,5.1377216875,103.05391503125
"1242","Terengganu","All","property","theft_vehicle_motorcycle","2017-01-01",914,1208,68138.579,5.1377216875,103.05391503125
"1243","Terengganu","All","property","theft_vehicle_motorcycle","2018-01-01",605,1228.3,69641.294,5.1377216875,103.05391503125
"1244","Terengganu","All","property","theft_vehicle_motorcycle","2019-01-01",466,1244.5,71951.12,5.1377216875,103.05391503125
"1245","Terengganu","All","property","theft_vehicle_motorcycle","2020-01-01",313,1149.4,68039.025,5.1377216875,103.05391503125
"1246","Terengganu","All","property","theft_vehicle_motorcycle","2021-01-01",224,1170.7,70436.624,5.1377216875,103.05391503125
"1247","Terengganu","All","property","theft_vehicle_motorcycle","2022-01-01",222,1186.6,74690.916,5.1377216875,103.05391503125
"1248","Terengganu","All","property","theft_vehicle_motorcycle","2023-01-01",233,1210,76499.908,5.1377216875,103.05391503125
"1249","W.P. Kuala Lumpur","All","assault","causing_injury","2016-01-01",643,1789.7,383318.058,3.1589505,101.69796225
"1250","W.P. Kuala Lumpur","All","assault","causing_injury","2017-01-01",651,1793.2,412434.875,3.1589505,101.69796225
"1251","W.P. Kuala Lumpur","All","assault","causing_injury","2018-01-01",520,1790,440733.241,3.1589505,101.69796225
"1252","W.P. Kuala Lumpur","All","assault","causing_injury","2019-01-01",505,1782.5,467621.447,3.1589505,101.69796225
"1253","W.P. Kuala Lumpur","All","assault","causing_injury","2020-01-01",378,1982.1,434839.473,3.1589505,101.69796225
"1254","W.P. Kuala Lumpur","All","assault","causing_injury","2021-01-01",344,1964,439759.409,3.1589505,101.69796225
